time,magnitude,sigma_time,sigma_amp,cov_time_amp,gamma_score,event_index,x(km),y(km),z(km)
2019-12-24 19:03:51.465,999,0.9711518553282735,0,0,7.942319628050279,2019-12-24 19:03:51.465,1011.0874426445768,840.4141227156956,0.0
2019-12-24 19:08:58.099,999,0.07558815724324282,0,0,5.999429557586452,2019-12-24 19:08:58.099,1000.974873125166,860.0412208954749,8.836017682682286
2019-12-24 19:10:15.862,999,0.5789230942223662,0,0,6.773270256787063,2019-12-24 19:10:15.862,999.8499426206989,858.9874664261869,0.0
2019-12-24 19:11:02.605,999,0.6139352906387844,0,0,7.495013220663046,2019-12-24 19:11:02.605,996.4439173169119,863.1299652494497,0.39475860898022574
2019-12-24 19:14:24.485,999,1.0417736408762495,0,0,7.842355732119136,2019-12-24 19:14:24.485,1006.0640960958241,851.2138031214181,0.002292385183536991
2019-12-24 19:15:45.523,999,0.5480603885822581,0,0,6.994663328279464,2019-12-24 19:15:45.523,997.7681248686388,864.5377956767917,0.7144212743940955
2019-12-24 19:19:03.367,999,0.10214891579253417,0,0,6.0,2019-12-24 19:19:03.367,1004.5889196311136,856.2207633330755,18.576408444124684
2019-12-24 19:25:22.302,999,0.09727569335557058,0,0,5.694658242463942,2019-12-24 19:25:22.302,998.8470508366986,862.053434555394,16.648129937123816
2019-12-24 19:28:49.358,999,0.4692843748490274,0,0,5.168923451905769,2019-12-24 19:28:49.358,1002.3892165159273,857.8077178195605,18.4428801940443
2019-12-24 19:31:51.601,999,0.5798525451410963,0,0,8.0,2019-12-24 19:31:51.601,995.9840332021745,864.0295374614597,0.0
2019-12-24 19:32:58.405,999,0.2195876257218564,0,0,6.0,2019-12-24 19:32:58.405,1000.8465967647046,864.7362273089541,8.925160903805393
2019-12-24 19:33:41.547,999,0.4655501184279785,0,0,6.0,2019-12-24 19:33:41.547,998.2433343863715,851.1679719798477,0.0
2019-12-24 19:43:16.441,999,0.6738843356601725,0,0,7.601969880766633,2019-12-24 19:43:16.441,1006.5943797749434,836.0907441528831,0.0
2019-12-24 19:48:10.830,999,0.469860786636414,0,0,7.09756274197923,2019-12-24 19:48:10.830,995.8616927084488,862.1596802805403,0.0
2019-12-24 19:49:35.859,999,0.5519435260237392,0,0,6.562331149945364,2019-12-24 19:49:35.859,999.5829870318008,859.4711201777159,0.0
2019-12-24 19:50:00.398,999,1.0821678471099312,0,0,7.99999999540637,2019-12-24 19:50:00.398,1014.1630771605238,851.416790678948,0.0
2019-12-24 19:53:34.826,999,1.0036644901930467,0,0,6.256247189591161,2019-12-24 19:53:34.826,1000.2146721168087,852.2717589332915,0.0
2019-12-24 19:56:36.401,999,0.676919285079575,0,0,9.005519457043919,2019-12-24 19:56:36.401,992.6728760586108,871.3919280339829,0.0
2019-12-24 19:58:47.154,999,0.4217266998279803,0,0,7.172590015943794,2019-12-24 19:58:47.154,995.2447782515753,863.3282138662005,6.998215881314267
2019-12-24 20:01:26.419,999,0.40087649886507837,0,0,5.5528477175399455,2019-12-24 20:01:26.419,987.5472122974143,876.7459676159721,1.8684932260061102
2019-12-24 20:03:06.431,999,0.4795922721263802,0,0,8.0,2019-12-24 20:03:06.431,997.7994397457726,861.1841432514275,0.0
2019-12-24 20:04:59.018,999,0.7452615986393973,0,0,7.9999901275908005,2019-12-24 20:04:59.018,998.7666040704631,856.5183566313982,0.0
2019-12-24 20:05:11.459,999,0.8162443806602053,0,0,5.000009872409199,2019-12-24 20:05:11.459,979.3805894817036,901.4873024592409,0.0
2019-12-24 20:09:47.129,999,0.06422868981044386,0,0,5.8121427017192175,2019-12-24 20:09:47.129,994.668728867452,851.8202141532804,28.136900192633494
2019-12-24 20:11:15.007,999,0.4736458169032937,0,0,6.024271635627384,2019-12-24 20:11:15.007,997.6925369310137,860.8213439729095,0.2782894392311368
2019-12-24 20:11:27.333,999,0.24785328888540556,0,0,4.975728353771391,2019-12-24 20:11:27.333,979.0040153668674,907.6007608278879,0.0
2019-12-24 20:13:22.972,999,0.665541195212455,0,0,7.031464917829667,2019-12-24 20:13:22.972,997.9798525599002,856.8024516181529,0.0
2019-12-24 20:13:38.498,999,0.6192006510823796,0,0,4.968535082170333,2019-12-24 20:13:38.498,957.9672046154035,878.4066034863378,0.0
2019-12-24 20:23:26.254,999,0.5993502512691579,0,0,6.3958968375675225,2019-12-24 20:23:26.254,1001.5148297532775,859.274577589558,0.0
2019-12-24 20:32:11.005,999,0.25181617826377556,0,0,6.0,2019-12-24 20:32:11.005,995.5655307889408,860.7543239519881,21.015061124427522
2019-12-24 20:50:36.387,999,0.12728035957127404,0,0,4.8173392901183085,2019-12-24 20:50:36.387,989.6243728816958,848.1149570158736,29.0501789120892
2019-12-24 21:10:35.099,999,0.7325536288595742,0,0,8.0,2019-12-24 21:10:35.099,999.3176073920839,861.8610750315951,0.0
2019-12-24 21:17:24.729,999,0.7799254586994865,0,0,7.0736978435762,2019-12-24 21:17:24.729,998.375141220988,857.2349206939709,0.0
2019-12-24 21:22:24.848,999,0.14780052465015864,0,0,6.0,2019-12-24 21:22:24.848,993.0090977646163,843.6775838623591,21.311687810391085
2019-12-24 21:25:48.507,999,0.18335319120487578,0,0,6.84844329091204,2019-12-24 21:25:48.507,991.5608085754881,850.4707996693755,28.965996427844214
2019-12-24 21:26:15.674,999,0.5956479843986899,0,0,4.999999812764685,2019-12-24 21:26:15.674,989.3286817904774,858.5214100308666,0.0
2019-12-24 21:34:47.771,999,0.3270095911296533,0,0,6.0,2019-12-24 21:34:47.771,989.8434637021467,847.9790573457454,31.556381864721768
2019-12-24 21:38:29.244,999,0.2341537394856463,0,0,5.460408559295069,2019-12-24 21:38:29.244,993.1197357414837,846.6806738573825,23.013923283780272
2019-12-24 21:44:29.224,999,0.7850664201456663,0,0,5.447744615913526,2019-12-24 21:44:29.224,1010.8185085874734,829.3145746099359,0.0
2019-12-24 21:49:00.668,999,0.49537637780695604,0,0,7.0,2019-12-24 21:49:00.668,991.5239866004184,832.2998651864293,34.154436956790704
2019-12-24 21:54:35.578,999,0.6236524005488269,0,0,8.0,2019-12-24 21:54:35.578,999.2052873433395,862.2301657945872,0.0
2019-12-24 22:05:36.071,999,0.6418527515963028,0,0,7.653069098054585,2019-12-24 22:05:36.071,997.0037100093779,861.1817039250323,0.029403024872327408
2019-12-24 22:24:23.108,999,0.9886677077724717,0,0,5.292952350074573,2019-12-24 22:24:23.108,1010.7243703079735,837.5499851234475,0.0
2019-12-24 22:28:03.997,999,0.7756408466267345,0,0,5.9140757074138035,2019-12-24 22:28:03.997,1001.3502811822802,860.0798534406417,0.0
2019-12-24 22:47:37.124,999,0.966189393662274,0,0,7.834820858986973,2019-12-24 22:47:37.124,1007.3736064904859,838.7771133433404,1.4836301986397739e-06
